HO,CD
1248,3067
1236,3021
1263,3011
1286,2976
1310,3004
1297,2936
1245,2917
1222,2998
1289,3005
1255,3044
1246,3032
1234,2995
1290,2971
1209,3058
1258,2957
1275,2969
1310,3083
1273,2895
1293,2940
1299,3013
1230,3019
1255,2925
1275,3005
1262,3009
1261,2981
1310,2963
1284,2987
1262,3013
1258,2995
1257,3079
1232,2990
1281,3003
1282,3013
1321,2962
1257,2943
1268,3033
1266,3029
1232,3015
1303,2998
1343,3061
1266,2961
1273,3010
1289,3067
1341,2960
1256,3034
1221,3022
1272,3032
1289,3050
1297,2963
1329,2988
1267,2979
1241,2928
1282,3064
1287,2988
1257,2990
1316,2915
1290,3014
1309,2990
1249,3002
1231,3003
1264,3044
1251,3005
1294,3049
1256,3084
1283,2979
1255,3011
1267,2959
1251,3050
1221,3018
1239,3022
1257,3018
1288,3025
1262,3020
1269,3025
1269,3018
1265,2905
1273,2999
1288,3008
1275,3004
1271,3096
1212,2988
1314,2963
1240,3004
1275,3045
1252,3012
1229,3040
1289,3081
1315,2993
1286,2979
1330,2975
1256,3083
1236,3069
1270,2946
1280,3075
1245,2991
1276,3029
1276,3001
1287,2970
1270,3004
1282,3027
1297,2955
1241,2889
1246,3031
1240,3042
1199,3001
1269,2970
1307,3053
1254,3046
1278,2960
1297,2906
1299,3037
1291,3020
1314,3090
1297,3005
1322,3100
1248,2957
1315,3021
1290,2936
1271,3004
1270,3024
1267,2972
1315,3007
1277,3048
1269,3008
1284,3054
1278,2949
1226,2983
1281,3058
1321,2996
1297,2930
1256,2994
1238,3008
1234,3009
1282,2994
1291,2914
1310,3019
1296,3032
1290,2953
1293,2964
1287,2891
1283,2998
1280,3027
1248,3015
1309,3010
1270,3064
1221,2935
1261,3000
1279,2960
1268,3076
1286,2968
1300,3039
1312,2983
1297,3019
1334,2989
1286,3102
1303,3000
1285,2993
1263,3024
1223,2986
1262,2966
1200,3009
1251,3053
1231,3003
1246,3028
1280,3017
1227,2953
1307,3034
1292,3012
1279,2908
1304,2951
1301,2952
1329,3005
1249,3011
1303,3027
1253,3017
1277,2939
1231,3061
1297,3095
1309,3047
1279,3105
1266,3028
1291,2948
1258,2982
1281,2979
1264,2979
1267,2985
1294,3030
1242,3018
1345,2972
1256,2933
1241,2990
1321,3072
1246,3013
1285,2897
1267,3065
1279,2989
1254,2951
1276,3029
1281,2939
1319,2988
1279,3057
1272,2961
1264,2973
1340,2988
1257,3073
1313,3022
1293,3027
1253,2933
1311,2988
1259,2969
1263,2959
1276,2985
1293,2963
1263,3089
1228,2969
1268,2966
1286,3011
1267,2936
1227,2948
1307,3029
1253,3072
1278,3021
1297,3030
1221,2943
1224,3004
1288,2965
1297,2907
1259,2964
1283,3003
1283,3101
1279,2959
1269,3013
1285,2967
1297,2939
1294,3069
1287,3000
1289,2968
1263,2962
1217,3000
1273,2974
1296,3051
1355,3047
1255,3037
1235,3026
1323,3022
1270,2994
1293,2966
1290,2968
1293,2968
1292,3051
1298,2987
1290,2926
1269,3033
1257,2950
1297,2943
1243,3019
1312,2973
1309,2990
1259,2964
1293,2985
1258,2950
1286,3005
1275,3047
1242,2957
1329,3005
1265,2976
1260,2928
1302,3056
1219,3077
1292,2972
1283,2927
1213,3027
1308,2966
1283,3037
1295,2993
1310,2959
1246,2979
1310,3022
1306,3028
1252,2956
1300,3054
1291,3065
1281,2921
1298,3032
1293,3002
1304,2952
1323,2932
1252,3015
1247,2905
1245,3019
1287,2990
1247,2950
1275,3014
1259,3004
1328,2910
1306,2916
1270,2967
1204,2988
1281,2897
1271,2991
1275,2982
1289,3040
1245,2988
1252,3006
1326,2961
1290,2921
1288,2968
1275,3017
1225,3029
1246,3036
1249,3047
1280,2932
1277,2988
1248,3070
1244,2974
1252,2934
1299,2991
1259,2955
1264,3021
1233,3007
1306,3049
1323,2949
1260,2951
1244,3049
1269,2992
1293,3013
1250,2960
1253,2947
1308,2922
1283,2958
1266,2955
1199,2988
1245,3018
1251,3032
1264,2950
1293,2958
1276,3001
1277,3038
1246,3030
1268,2953
1284,2973
1284,2935
1276,2943
1317,2930
1303,3005
1264,3060
1267,2988
1285,3036
1264,2958
1266,3021
1273,3044
1289,3065
1244,3088
1231,2970
1211,2984
1239,2906
1357,3009
1299,2976
1298,2996
1308,3032
1263,2998
1281,3032
1221,2910
1307,3076
1272,2969
1260,3041
1291,3053
1322,2988
1260,3039
1270,3019
1230,2992
1225,3023
1257,2962
1284,3033
1244,3054
1269,3102
1236,2955
1284,3035
1275,2941
1281,3017
1259,3048
1261,3000
1267,3003
1253,3029
1274,2971
1243,2973
1280,2987
1328,3019
1266,3009
1285,3037
1264,3047
1263,2901
1336,3039
1267,2938
1284,3016
1269,3024
1329,2961
1216,2992
1263,3005
1279,3025
1272,2999
1256,2959
1288,3026
1277,3038
1288,3001
1248,3091
1216,3026
1337,3004
1283,3018
1255,3002
1258,3033
1277,2891
1275,2937
1237,3028
1250,2932
1307,3031
1251,3020
1254,3021
1277,3012
1269,3061
1254,3031
1256,2979
1268,3000
1262,3046
1279,2931
1304,3057
1255,3087
1293,3083
1299,3018
1262,3052
1336,3026
1259,2992
1279,3046
1258,3053
1317,3063
1305,2966
1300,3031
1294,2959
1272,2990
1288,3003
1258,2984
1267,2959
1252,2970
1271,3038
1273,2989
1291,3059
1290,2957
1314,3000
1228,3027
1270,3001
1267,2953
1291,2988
1261,2973
1254,2983
1319,3027
1241,3039
1245,2961
1225,3017
1286,3021
1270,3023
1301,3045
1309,2973
1303,2992
1258,3023
1254,3033
1306,2852
1263,3007
1251,2937
1276,3029
1261,2992
1269,3064
1270,2975
1281,2977
1269,3000
1228,2989
1284,3050
1234,3017
1323,3036
1292,2945
1258,2985
1282,3007
1303,3042
1256,2922
1317,2960
1268,3074
1268,2942
1299,2998
1293,2976
1259,3004
1306,2962
1263,2988
1254,2951
1275,3068
1239,3000
1303,2959
1269,2946
1234,2927
1285,2969
1302,3032
1302,3003
1282,2958
1268,2970
1307,2983
1261,2964
1272,3027
1274,2989
1280,3041
1251,2998
1286,2960
1286,2993
1295,2957
1266,2994
1299,3041
1264,2972
1292,2972
1283,2965
1295,2965
1266,2936
1257,2969
1275,3076
1289,2871
1284,2983
1255,3082
1265,3021
1289,3019
1260,3002
1307,3053
1292,2989
1296,2937
1291,2987
1280,3057
1269,2935
1232,2986
1258,3001
1273,2996
1283,3049
1251,2919
1233,3018
1292,3002
1288,2978
1268,2993
1255,2993
1305,2991
1299,2986
1317,3034
1259,2978
1286,2951
1275,2992
1309,2929
1271,3044
1234,3025
1257,2951
1346,2993
1284,2952
1258,3050
1277,3012
1257,3057
1261,3066
1242,2954
1223,3047
1293,3030
1266,2927
1313,3016
1286,2961
1260,2937
1261,3009
1271,3011
1267,3038
1277,3054
1265,2961
1290,2980
1293,3077
1277,3002
1240,3063
1263,3004
1284,3009
1268,3051
1248,3002
1337,3017
1250,2931
1261,2990
1264,2979
1268,3058
1264,2961
1235,3013
1255,2909
1300,3031
1267,2966
1278,2965
1249,2990
1313,2966
1277,2997
1288,3044
1268,3076
1283,3004
1275,2937
1241,2929
1255,2991
1265,2963
1204,2997
1279,3008
1274,2983
1245,2990
1287,2988
1281,2992
1219,3042
1292,3002
1294,3051
1238,2996
1241,3017
1285,2962
1251,3045
1229,3088
1292,3035
1252,2970
1314,2994
1266,2981
1244,3050
1247,3003
1281,2998
1282,2984
1239,2975
1262,2998
1272,3072
1285,2909
1207,3016
1281,3036
1279,3020
1251,2964
1270,3063
1265,2977
1282,2974
1270,2957
1284,2947
1300,3053
1309,3004
1256,2985
1331,2973
1257,2949
1313,3036
1297,2974
1227,2990
1232,3026
1295,2941
1223,3057
1261,2984
1278,2967
1285,3060
1293,2996
1269,3014
1247,2992
1278,2940
1237,2972
1292,2941
1319,3010
1244,3005
1300,3056
1295,3007
1229,2944
1311,3027
1269,3007
1262,3077
1264,3015
1275,2955
1276,2989
1293,3037
1280,3034
1274,2998
1246,2968
1313,3081
1267,2977
1248,3020
1264,3028
1254,2905
1243,3051
1252,2969
1278,2983
1261,3019
1268,2920
1291,2930
1242,2957
1266,3010
1234,3025
1305,3046
1328,3030
1237,2942
1237,2967
1303,3054
1277,2925
1247,2924
1231,2973
1245,2966
1268,2979
1247,3029
1251,3062
1278,3075
1244,3074
1269,2961
1296,3017
1305,2986
1256,3038
1224,2906
1237,3006
1317,3042
1308,3002
1267,2896
1270,3045
1249,3051
1249,2988
1299,2947
1286,2976
1299,3019
1246,2964
1318,2935
1215,3041
1268,3071
1265,3059
1273,3019
1255,2971
1227,3009
1297,3067
1288,2955
1342,3035
1226,2993
1308,3043
1288,2972
1278,2974
1269,3016
1324,2960
1231,2927
1255,3083
1244,2945
1288,2996
1320,3012
1301,2969
1270,2962
1271,2986
1291,3034
1261,3061
1285,2989
1293,3004
1312,3033
1275,2894
1262,3031
1298,3016
1258,2985
1266,3040
1270,2990
1296,3004
1250,2964
1312,3027
1302,2994
1212,3001
1297,3017
1294,3016
1284,3034
1268,3021
1265,2961
1272,3008
1288,2958
1282,3048
1287,2981
1202,3004
1299,2989
1237,2963
1293,2989
1285,3012
1238,3005
1180,3011
1235,2960
1263,2916
1258,3038
1275,3033
1264,2999
1277,3013
1285,3055
1234,2984
1311,2996
1260,2949
1249,3024
1301,2989
1208,2987
1271,2975
1271,3065
1308,2967
1231,3057
1289,3013
1213,3004
1323,2983
1256,2960
1263,2996
1223,2942
1261,2969
1319,2991
1312,3086
1276,2967
1278,3046
1276,2966
1279,3062
1264,3057
1298,2967
1253,3041
1261,2938
1280,3007
1301,2973
1286,2996
1253,3054
1331,3092
1271,2924
1331,3007
1277,3041
1269,3080
1273,2941
1290,2978
1211,2962
1320,3015
1306,3054
1313,3024
1280,3030
1296,2934
1247,3008
1316,3043
1281,2938
1241,3123
1249,2997
1282,3034
1239,2950
1278,2948
1249,3016
1301,3013
1232,2960
1287,2999
1285,2929
1265,3063
1277,2973
1284,3059
1251,2978
1268,3018
1271,2961
1305,3077
1288,3057
1250,3021
1291,2908
1255,2981
1256,3011
1292,2965
1287,2990
1284,3010
1276,2917
1252,3013
1301,2901
1257,3011
1289,3000
1302,3013
1300,3018
1309,2994
1297,3048
1301,3018
1277,3032
