HO,CD
288,779
283,755
270,761
287,741
270,749
276,725
291,759
292,735
292,762
296,764
292,735
278,758
279,778
264,768
277,754
286,745
266,730
285,754
292,759
267,767
282,752
277,766
290,743
279,754
277,738
270,755
294,769
285,763
275,761
279,743
266,736
292,747
279,757
278,713
280,738
280,743
278,749
295,778
283,750
265,739
280,772
283,761
282,753
269,743
301,741
277,755
285,768
291,758
291,746
291,756
290,752
288,779
282,759
268,771
284,756
281,773
280,780
283,764
275,747
278,745
285,775
282,713
282,767
278,758
283,773
267,729
280,752
276,752
293,754
279,764
297,722
296,744
288,766
290,754
282,736
286,744
271,756
277,797
270,742
290,760
284,751
278,750
293,731
273,777
276,738
280,757
273,743
281,731
285,773
272,768
279,762
286,760
305,759
277,770
273,760
267,766
274,761
275,763
265,745
296,753
283,741
287,750
284,739
270,758
271,755
278,715
287,752
280,746
275,733
264,762
278,755
295,742
286,762
291,753
278,754
283,770
278,756
273,754
288,732
288,763
285,764
270,740
280,775
280,770
280,745
288,747
263,748
286,748
280,764
298,731
277,735
285,743
277,777
288,772
267,748
278,738
297,748
288,750
279,739
275,758
291,736
282,752
286,745
285,767
285,737
278,778
287,775
297,749
275,727
292,732
280,728
278,750
278,744
278,746
279,738
284,760
281,740
284,767
288,732
275,756
285,736
278,765
290,771
270,730
283,767
280,757
271,762
281,747
268,795
289,730
287,775
287,738
274,751
282,743
291,733
270,761
278,764
284,751
274,728
275,721
274,741
295,733
282,741
279,747
287,754
275,748
270,748
289,755
272,760
273,756
303,745
288,754
291,746
281,741
266,783
272,763
285,756
284,744
278,732
265,770
291,750
271,755
290,749
297,755
279,775
297,747
313,724
282,750
290,747
292,749
282,777
274,750
273,747
279,714
283,739
289,766
283,738
277,742
283,749
277,706
300,730
282,782
282,744
282,708
275,752
294,756
268,747
298,737
270,751
281,753
292,750
288,745
282,736
289,732
288,757
279,765
274,780
273,728
269,751
271,741
272,770
265,742
281,756
284,753
266,730
298,753
279,744
277,760
289,720
273,752
269,724
279,747
290,766
296,740
267,759
272,759
274,765
281,755
271,753
289,755
285,777
279,745
280,730
286,758
262,767
276,752
296,747
266,745
272,742
282,736
293,767
275,738
280,752
282,748
272,765
286,787
282,755
277,780
279,731
280,747
291,738
276,731
276,748
293,771
284,760
271,751
285,759
283,769
301,738
276,755
304,761
274,746
288,749
304,750
275,731
270,762
296,745
279,735
289,756
287,750
297,714
289,756
292,750
283,743
287,757
270,735
265,727
297,736
289,758
292,755
287,743
269,760
290,742
273,778
285,766
288,721
281,736
288,755
281,776
257,745
284,751
281,763
293,753
284,765
284,719
281,779
281,738
268,749
280,737
275,745
278,780
284,726
297,731
272,759
267,774
285,763
285,770
278,761
265,779
267,759
284,765
279,755
281,746
284,758
294,749
275,727
292,765
273,757
292,730
283,729
279,756
294,783
294,715
280,734
270,768
275,757
286,768
287,776
289,738
293,759
270,767
306,718
275,753
286,747
288,705
280,770
267,752
292,739
280,732
282,748
289,782
274,766
284,753
282,756
286,786
290,735
278,744
291,791
284,775
268,747
274,764
271,747
290,732
270,768
292,760
296,743
284,762
293,752
296,751
294,778
287,756
285,759
288,748
272,736
283,800
285,738
297,733
279,751
281,754
285,767
305,762
291,744
275,737
271,752
279,750
305,769
277,745
272,756
286,733
296,777
280,746
283,751
277,769
281,741
274,754
263,732
298,744
292,776
275,758
296,745
283,747
294,755
300,729
284,743
284,734
276,786
267,721
265,751
286,760
277,754
288,734
283,747
284,730
270,752
284,760
270,751
