HO,CD
20,82
19,71
18,66
26,80
15,61
27,77
20,83
15,74
18,67
18,65
18,83
22,75
19,64
19,71
22,75
29,73
30,70
22,77
17,73
21,78
26,81
20,88
25,83
21,64
21,80
21,84
14,68
19,83
18,68
22,64
19,70
17,85
17,80
19,66
16,74
25,80
20,69
20,75
21,91
16,71
16,70
21,56
22,62
18,72
21,86
20,59
21,83
25,73
19,75
21,74
16,66
17,73
15,59
18,61
22,77
20,82
18,74
21,81
18,78
18,74
23,87
19,71
27,66
24,77
32,87
27,83
24,79
27,75
18,63
13,76
21,75
18,65
17,61
22,74
21,57
19,55
20,67
22,79
18,85
19,78
19,79
22,76
22,68
19,82
24,66
13,75
17,66
16,86
14,82
31,70
19,77
30,70
18,84
14,82
23,57
20,63
19,75
21,81
19,68
25,70
17,69
24,72
24,68
24,74
20,69
17,66
15,77
16,61
23,68
21,71
24,69
25,72
16,62
17,73
24,79
22,75
25,69
16,83
22,68
14,73
18,69
18,59
21,64
16,57
22,73
26,83
19,89
16,69
22,68
19,83
18,61
18,71
15,81
21,68
15,55
14,81
8,64
21,71
21,88
22,72
18,79
22,60
16,94
24,65
16,71
17,78
22,65
19,71
21,65
20,66
17,85
16,67
21,77
19,73
22,71
21,75
21,60
27,75
27,69
21,65
20,81
17,90
14,63
18,71
20,61
26,64
15,77
18,86
28,76
25,79
15,72
13,59
21,82
16,70
28,81
12,80
20,67
19,62
19,58
20,69
18,76
18,63
22,61
12,80
15,70
21,72
17,59
25,85
20,69
24,71
23,81
24,61
21,65
15,85
28,86
18,75
19,75
11,73
16,73
22,62
16,71
21,80
16,67
30,75
20,67
20,71
24,73
14,67
20,74
17,76
20,79
19,69
15,63
19,62
19,71
30,82
27,73
20,76
17,68
11,72
24,78
23,93
19,75
17,83
25,81
16,70
19,75
19,61
12,85
21,85
19,76
21,78
23,56
18,69
26,70
22,68
20,68
19,70
23,72
22,62
16,86
25,68
17,60
17,63
19,73
27,70
19,72
24,93
24,66
23,67
15,55
13,72
29,66
21,59
19,81
13,77
18,69
26,71
14,79
19,68
23,70
18,73
20,80
16,71
24,61
15,68
21,73
23,77
23,77
18,62
21,82
11,72
16,75
25,62
18,67
30,77
21,77
18,68
13,67
19,76
18,79
16,72
19,66
26,80
18,86
18,84
18,87
23,73
28,69
22,63
24,67
19,82
19,66
26,74
23,83
21,79
23,75
23,61
18,70
21,84
25,65
21,62
19,68
16,57
22,88
19,77
20,87
17,66
24,68
15,79
21,70
24,77
20,64
16,69
26,87
13,70
14,81
22,83
13,70
17,63
20,76
18,65
20,84
21,58
15,80
28,92
18,76
16,67
28,77
19,67
21,74
13,72
13,79
19,79
24,71
15,78
18,85
18,76
16,85
22,85
18,61
22,71
21,72
19,76
15,72
22,65
17,99
20,85
24,69
17,67
27,60
17,85
21,68
19,77
15,71
22,68
19,67
21,82
30,54
29,72
18,73
14,77
20,67
19,62
18,64
21,65
20,73
14,77
18,62
24,71
13,66
18,85
20,59
22,80
15,71
28,82
12,76
20,70
15,71
21,63
26,78
30,82
24,76
19,66
21,69
17,74
19,62
34,70
14,70
18,72
20,76
20,83
25,81
22,76
20,86
23,75
19,67
19,73
22,66
14,80
24,68
16,63
24,64
28,70
15,65
25,66
16,65
25,91
18,73
17,67
18,84
20,71
19,71
24,69
28,76
24,65
18,79
26,82
18,73
24,89
24,70
16,75
16,65
21,78
23,68
30,78
26,65
16,68
25,72
19,74
22,91
24,69
23,56
23,74
24,68
17,84
19,74
16,86
18,67
16,66
21,59
22,69
18,55
27,65
20,58
19,79
26,82
23,93
24,71
23,73
17,71
21,79
16,69
19,75
19,67
21,81
16,82
16,78
14,74
27,74
23,86
28,89
19,63
20,79
23,65
13,85
34,72
17,73
23,79
20,78
23,74
22,79
15,75
20,74
24,72
19,56
25,71
19,83
26,76
16,67
21,69
19,87
21,72
20,90
20,81
15,81
23,74
22,73
21,79
28,69
19,69
17,74
19,65
23,62
24,76
23,59
18,74
17,71
13,70
24,85
20,69
22,77
17,91
19,75
16,91
13,77
18,67
25,71
23,70
19,70
22,89
24,58
23,72
21,71
24,77
17,62
22,67
16,84
22,64
12,73
18,79
19,77
25,63
20,64
15,78
25,63
21,78
23,78
18,69
23,73
28,91
16,81
13,88
17,58
21,92
19,70
17,63
21,59
14,79
22,67
16,77
16,62
13,78
26,62
21,71
25,67
23,89
26,69
17,59
30,69
25,75
14,75
30,82
11,63
19,62
13,76
13,80
25,67
15,76
14,76
18,85
23,69
13,76
21,69
23,68
16,79
17,62
20,70
17,76
24,74
21,61
14,75
22,62
16,68
22,73
13,82
21,68
19,75
18,75
22,67
11,74
17,73
22,78
23,71
17,68
25,64
19,73
17,74
22,59
15,66
20,75
20,80
17,65
21,64
13,67
25,59
20,74
24,72
17,73
27,73
22,96
17,73
22,67
17,63
14,93
24,79
26,69
25,82
27,79
21,77
13,78
27,67
24,86
14,80
21,67
19,71
14,66
25,70
19,76
20,68
20,75
24,64
20,83
19,85
20,79
28,76
28,77
14,82
16,63
15,75
27,78
18,70
20,76
23,82
16,69
19,72
18,67
22,62
17,71
25,67
20,66
23,76
26,67
14,74
20,69
23,72
19,74
17,65
16,74
16,71
20,78
25,69
21,87
14,71
20,58
21,72
16,65
20,65
20,70
19,78
18,67
17,70
19,89
19,68
24,75
20,76
15,76
18,70
19,71
15,69
20,73
17,56
21,76
22,72
25,89
26,82
17,86
26,69
20,64
28,75
20,81
14,75
29,86
14,78
19,64
20,69
21,86
29,68
22,81
13,69
19,70
15,71
12,65
17,61
21,62
11,71
14,66
19,73
21,74
30,83
20,61
24,69
25,61
17,68
16,73
16,83
21,67
16,68
11,78
15,72
16,76
16,66
19,55
27,71
17,76
20,74
22,78
18,76
20,63
24,80
18,75
18,79
24,58
20,82
15,75
13,70
23,81
18,63
19,57
18,73
15,74
17,77
17,68
20,72
18,64
15,67
26,56
20,88
20,66
14,72
19,70
22,70
21,71
25,70
21,63
16,56
22,70
17,72
26,71
21,75
22,64
20,77
20,72
19,60
16,69
18,61
14,71
21,71
17,82
26,61
22,84
17,92
22,90
28,66
25,79
29,75
18,77
23,70
16,60
22,76
11,71
25,71
19,62
19,69
19,84
24,64
16,70
14,72
24,79
24,76
23,58
30,76
17,59
20,64
13,63
19,73
20,79
17,65
21,83
19,83
34,87
21,79
23,75
20,79
16,69
15,80
22,75
19,77
20,70
17,87
16,70
25,80
21,85
10,54
21,69
28,68
17,75
16,73
20,67
18,68
23,84
21,68
21,77
22,66
27,54
18,65
18,64
15,77
19,73
13,68
13,68
13,82
13,82
24,57
11,74
23,70
13,60
22,66
21,70
19,74
21,70
17,67
26,60
24,69
21,78
25,82
20,70
23,64
20,65
30,72
16,62
10,75
23,71
18,71
24,76
19,63
21,73
22,68
24,73
18,77
19,85
17,88
16,81
19,71
23,71
20,67
24,82
21,63
14,69
17,74
13,75
12,79
22,70
20,74
20,71
20,76
19,67
22,70
25,70
21,73
22,68
16,60
24,81
22,69
21,68
14,65
26,73
19,78
17,75
20,74
17,68
16,74
20,83
21,69
23,61
18,67
19,67
19,79
15,80
20,75
17,79
16,68
18,69
21,67
22,78
17,80
18,82
14,80
24,87
26,73
20,76
18,65
20,67
19,78
15,98
22,59
24,77
23,69
16,80
17,85
18,79
17,65
17,53
26,81
27,70
14,56
19,78
15,65
16,65
17,72
23,72
26,83
29,72
25,63
25,73
22,74
19,62
15,72
18,76
19,78
16,68
15,78
19,82
15,69
20,85
15,77
24,62
24,73
16,68
24,69
25,88
17,81
29,60
21,75
24,59
19,84
17,63
24,62
26,74
12,79
13,77
16,77
14,84
9,80
14,78
17,76
22,66
13,81
17,72
19,63
25,79
21,69
20,74
14,78
17,63
17,82
23,79
23,61
16,69
17,73
19,75
19,80
21,75
20,79
18,64
28,73
19,81
21,74
24,76
22,74
14,84
17,73
17,81
16,69
21,69
16,68
21,75
17,79
21,73
20,66
15,70
18,72
19,90
23,65
20,64
26,64
24,71
19,78
22,75
20,87
23,73
20,69
19,71
17,71
16,62
16,68
22,67
15,84
17,69
21,73
21,84
17,65
26,76
17,73
23,73
13,80
20,88
14,83
15,47
27,79
22,70
21,65
21,80
16,69
22,57
22,78
14,64
20,89
23,77
15,70
19,79
21,75
