HO,CD
112,214
89,230
90,238
125,217
111,255
74,225
92,249
114,251
88,245
107,241
99,223
104,244
95,213
86,224
115,229
86,261
94,238
105,232
98,206
89,238
124,223
96,238
115,241
103,238
109,255
110,232
92,206
108,224
101,255
105,217
93,205
118,250
78,250
96,231
102,234
98,228
126,249
106,233
104,246
103,228
90,253
96,226
105,266
116,250
96,271
94,250
105,230
90,240
115,287
113,233
118,216
107,189
94,226
103,257
105,230
82,238
115,266
105,239
108,224
104,239
95,241
101,229
100,250
96,222
76,219
132,252
117,230
109,217
83,237
99,219
103,249
101,231
96,241
108,232
93,225
109,230
90,238
106,230
103,237
98,246
99,232
115,219
110,249
98,224
90,228
114,261
97,187
121,229
106,247
105,240
101,213
100,232
99,223
125,215
115,197
114,220
91,209
72,229
78,223
107,226
90,230
110,249
112,240
87,233
110,199
103,219
115,231
108,240
116,241
105,255
108,234
91,215
104,206
113,235
102,225
96,222
100,257
113,227
93,241
98,234
102,232
96,242
93,251
107,210
107,237
93,257
86,246
99,223
94,249
84,207
98,253
100,255
112,233
77,206
88,226
102,235
97,243
112,238
110,235
103,233
103,211
74,216
100,230
100,245
104,242
102,215
102,255
105,226
84,228
108,206
123,224
118,266
114,256
78,217
121,216
108,223
111,221
97,191
110,228
105,230
105,245
98,242
92,228
103,217
116,220
94,211
101,250
108,253
94,242
92,243
106,221
104,258
98,238
83,242
110,235
92,232
94,224
80,234
92,238
87,250
100,233
103,214
106,231
105,206
98,235
91,240
100,217
104,215
99,218
99,247
98,226
102,254
91,244
111,242
98,215
96,225
106,231
90,221
100,239
87,230
89,245
92,213
84,233
93,212
93,229
87,252
102,218
100,246
109,231
104,231
101,248
105,229
111,221
112,225
117,210
100,226
89,202
99,236
101,254
100,224
91,224
95,220
107,221
92,227
106,213
100,251
122,228
95,224
93,226
103,235
88,231
90,245
111,228
82,232
109,225
97,214
93,214
85,237
100,234
101,237
103,244
104,232
94,249
102,228
100,238
105,224
110,255
92,227
119,249
103,251
96,207
87,236
109,231
109,209
95,217
103,217
83,243
92,231
105,238
97,255
90,228
104,234
105,230
95,230
103,227
90,229
91,238
95,253
89,236
111,212
114,222
105,232
117,232
114,193
92,230
101,248
97,213
93,221
105,224
118,198
113,225
99,235
97,245
105,213
115,217
94,212
105,223
108,230
87,249
85,252
94,217
111,215
85,260
96,219
96,253
90,243
120,234
95,242
97,231
104,237
100,212
98,225
95,243
92,217
96,215
101,235
95,244
105,236
96,228
88,226
107,226
95,236
91,269
82,224
95,231
104,239
98,215
85,236
88,215
93,247
121,237
102,228
93,234
87,241
99,247
93,213
102,253
92,252
94,234
89,238
87,205
95,236
101,245
103,220
117,235
89,228
80,212
103,258
113,224
101,239
96,230
102,226
105,242
82,236
108,227
106,237
120,249
119,208
82,208
104,222
95,229
86,215
105,238
96,239
107,244
96,223
106,219
100,234
101,222
114,230
92,213
97,235
111,203
81,241
99,230
94,211
103,209
97,258
113,229
96,223
98,254
107,229
96,266
110,246
97,238
88,233
103,235
99,211
85,238
104,225
114,219
104,240
110,252
85,219
91,233
96,215
106,228
105,230
104,215
94,235
88,248
111,232
91,234
105,240
101,217
95,233
99,232
102,235
94,230
100,212
115,249
99,255
93,240
101,240
126,238
90,243
90,228
99,205
120,240
104,240
102,238
100,228
89,212
102,224
112,229
110,252
103,237
97,210
100,244
89,238
101,211
104,204
83,234
93,226
113,223
91,236
92,228
92,205
96,213
115,242
105,233
107,225
101,229
95,242
104,225
109,221
100,232
105,234
99,232
95,252
85,220
107,231
103,228
87,246
89,228
99,206
99,225
106,244
107,260
99,216
91,245
84,222
102,260
100,269
124,262
99,219
99,241
100,246
95,232
84,236
97,258
97,253
104,209
107,232
104,243
95,237
105,231
75,241
94,242
90,251
98,234
113,227
84,244
92,232
84,231
112,229
106,230
112,228
109,240
97,211
96,234
100,256
84,219
79,220
106,211
96,229
110,197
87,229
97,234
107,215
89,210
89,210
90,235
92,233
96,224
100,234
97,224
96,233
102,217
100,228
91,251
92,219
81,227
107,250
101,232
100,243
79,204
92,250
104,227
101,229
100,259
84,239
105,221
103,220
96,215
99,244
102,210
106,254
92,266
93,237
79,251
98,238
98,258
108,222
97,242
114,225
91,256
100,222
112,230
106,244
115,231
99,230
94,216
116,208
109,244
106,254
99,231
99,257
116,255
88,180
113,204
82,204
101,224
114,226
104,236
103,219
87,259
105,260
96,242
82,208
81,241
102,216
98,235
105,234
88,229
96,220
93,244
86,252
103,240
106,233
121,210
106,235
105,256
89,222
104,214
100,237
91,227
107,233
99,210
104,192
98,215
103,196
95,218
103,248
87,234
104,243
88,222
107,219
97,243
97,252
118,223
115,231
93,220
100,232
109,218
93,240
105,233
107,197
101,221
97,241
86,229
101,221
105,220
128,247
101,235
101,257
100,204
74,216
108,212
88,228
100,232
100,206
93,221
94,228
112,228
94,235
92,242
104,234
98,224
104,216
107,227
109,243
92,259
91,224
111,242
87,261
104,253
111,238
96,222
93,208
95,237
98,235
105,245
108,246
105,244
92,227
96,231
92,222
73,227
98,241
90,232
103,249
109,210
111,234
100,211
107,210
99,255
85,223
101,263
97,246
106,219
101,183
99,237
99,218
95,246
87,219
105,272
102,207
99,249
103,213
94,233
107,268
97,232
105,257
89,235
103,242
106,213
101,277
97,227
92,223
91,255
102,227
102,242
90,217
109,222
112,228
115,224
112,233
109,257
81,217
92,229
93,233
94,207
98,228
101,208
93,214
105,243
102,226
114,265
102,256
80,215
101,236
101,226
101,211
95,226
84,229
103,241
89,247
96,256
94,230
110,237
89,251
86,230
91,228
115,247
97,241
106,236
99,252
119,218
111,241
95,239
118,233
117,242
113,243
95,227
104,231
98,225
112,239
107,225
85,264
103,234
105,247
98,237
79,227
107,199
103,246
101,211
104,224
117,229
129,231
93,223
89,240
116,274
111,199
89,233
112,247
114,220
99,223
81,229
95,248
91,208
93,248
112,253
103,240
101,247
93,261
112,218
108,228
84,236
100,242
100,234
115,251
96,238
111,230
106,235
96,253
97,225
111,222
104,244
101,239
97,248
107,256
103,224
111,228
115,208
105,246
107,205
86,227
101,236
107,235
94,217
85,230
81,243
93,196
97,222
83,280
96,226
96,240
90,226
94,247
118,230
107,244
77,232
83,226
100,232
109,211
89,228
102,231
103,230
101,231
95,243
102,214
90,263
112,229
91,219
113,220
98,242
93,215
93,238
119,224
101,250
98,223
101,242
108,220
96,218
90,227
93,243
103,234
104,215
113,241
96,228
104,234
98,257
98,231
90,239
95,228
101,213
106,246
90,246
82,220
83,228
100,263
113,206
93,258
84,241
104,230
90,236
86,232
100,274
105,243
78,232
90,219
123,230
89,246
118,225
85,226
104,258
101,205
90,202
95,248
104,217
100,229
91,249
97,191
94,250
99,208
95,234
122,228
113,212
111,243
109,225
107,225
93,253
96,226
96,265
108,213
110,217
100,232
93,224
101,227
84,230
93,268
104,255
116,244
96,239
106,222
99,230
114,215
93,231
85,236
83,212
106,238
97,226
103,278
106,252
93,211
97,228
102,237
119,219
90,255
102,241
87,205
96,234
112,236
107,220
90,218
99,246
106,247
97,233
102,214
116,212
92,227
96,252
104,260
89,206
98,250
98,213
121,214
98,226
115,224
105,235
90,220
97,221
89,252
95,227
101,208
104,205
97,205
89,237
92,247
96,244
110,211
94,239
92,258
99,221
99,227
93,218
100,218
107,247
114,238
93,221
107,234
99,211
92,243
82,225
110,241
93,208
114,229
113,229
97,227
85,209
119,228
91,221
103,249
98,236
112,255
98,212
89,212
94,203
123,227
115,186
80,258
87,232
112,245
108,235
102,229
112,235
87,230
112,239
89,228
95,249
96,239
92,244
84,226
115,249
98,254
102,236
95,229
110,228
97,217
103,224
97,233
103,259
89,243
100,242
85,248
78,201
94,235
76,217
98,239
82,222
98,212
114,241
108,233
106,220
117,215
87,223
103,246
111,271
98,230
92,237
83,217
101,241
94,232
95,238
111,241
93,237
84,241
106,237
88,218
127,239
110,223
119,232
116,205
96,224
115,231
98,218
114,231
99,232
103,247
103,236
107,246
102,255
115,244
104,237
95,222
86,253
114,256
103,245
105,218
99,254
94,224
95,261
84,236
94,244
106,215
97,221
105,256
88,232
112,237
108,226
109,223
104,210
106,203
86,216
114,236
83,223
106,233
95,253
124,238
93,233
101,261
104,231
85,262
91,251
104,209
97,236
102,249
103,222
89,230
112,255
103,241
97,200
85,216
105,223
103,217
106,215
97,229
106,231
106,218
112,280
