HO,CD
32,77
33,69
29,70
30,69
35,75
39,73
35,72
27,78
20,77
25,66
31,72
31,56
31,69
34,88
31,72
25,74
29,77
28,57
24,79
39,72
34,68
32,65
33,74
27,72
36,65
31,88
26,72
39,80
39,62
23,70
25,65
26,58
41,62
24,73
28,76
33,65
33,74
41,72
23,78
31,72
36,78
30,71
26,61
27,62
22,67
26,56
41,63
44,66
33,69
34,56
27,72
29,69
28,73
38,69
30,61
31,60
24,77
24,71
30,69
25,62
26,75
35,71
31,66
21,69
25,79
36,74
30,68
33,62
24,69
28,78
35,61
24,60
30,76
26,67
31,55
37,60
34,61
25,66
35,82
31,71
38,82
26,82
31,83
32,74
19,75
23,73
37,68
23,77
34,75
28,62
29,64
25,65
28,73
28,68
21,84
27,62
30,74
27,72
30,80
36,69
37,68
19,54
20,82
31,57
32,60
29,73
27,71
28,73
36,59
30,67
28,75
32,75
32,63
37,83
33,69
27,60
30,77
25,82
31,61
31,69
37,56
35,66
28,73
33,75
25,69
34,70
23,86
31,71
40,68
30,67
30,67
30,76
37,73
33,61
38,73
26,54
36,75
35,66
22,63
27,60
26,73
27,74
27,79
22,80
28,77
25,63
37,55
33,87
36,70
29,70
30,80
27,63
36,66
35,77
33,79
33,81
30,68
25,74
32,83
40,71
27,75
27,66
29,78
36,56
28,80
21,81
34,62
28,61
34,78
26,77
34,76
28,69
33,69
26,65
25,68
33,88
22,66
33,65
34,80
31,81
32,70
39,71
33,64
18,69
26,65
32,81
25,74
26,60
30,82
25,77
24,71
38,78
24,63
25,66
37,70
26,73
27,77
34,69
27,79
34,80
33,72
26,82
25,71
27,73
32,81
28,71
28,83
33,59
29,75
35,82
18,66
37,63
37,86
35,65
22,70
36,75
42,69
26,72
32,68
35,72
22,73
32,56
27,67
24,56
36,67
22,65
41,79
35,65
40,77
32,80
28,64
35,84
39,67
39,70
26,64
42,55
31,57
25,78
24,64
24,64
34,56
27,84
28,77
31,90
24,77
30,67
28,76
26,74
30,75
36,77
43,67
45,61
35,67
29,74
24,58
28,73
36,74
28,82
20,56
27,68
23,64
31,60
31,63
36,65
35,67
34,66
30,65
34,71
32,72
26,85
38,62
36,74
26,66
35,77
37,62
30,63
30,72
38,76
24,60
22,87
40,69
31,84
36,66
39,63
34,86
38,63
29,80
27,57
31,78
34,76
36,70
34,70
39,79
33,62
31,60
28,77
31,70
31,76
28,77
25,53
22,69
30,74
20,69
32,69
21,62
27,60
27,63
27,60
26,77
29,73
34,74
26,61
24,67
27,53
30,81
34,68
39,62
26,66
32,63
29,88
29,71
37,77
27,70
33,65
32,85
25,65
34,72
33,76
20,65
27,74
28,63
23,72
38,60
38,72
27,64
30,68
25,53
26,68
19,62
36,81
27,67
44,56
36,71
29,81
33,72
34,79
19,64
25,80
32,65
27,72
25,74
38,47
27,63
26,70
31,88
23,88
37,70
26,84
40,72
37,82
31,70
30,68
19,67
29,67
22,59
41,73
28,82
37,74
27,70
27,69
29,80
37,70
35,72
31,71
29,71
28,76
32,55
33,62
32,79
27,81
35,69
29,67
30,71
24,80
37,61
29,74
36,63
21,69
31,66
27,63
23,81
32,75
38,51
33,68
31,71
27,82
27,72
47,68
34,64
27,66
34,70
23,60
34,53
21,62
25,60
34,63
33,78
34,66
18,76
31,81
31,69
34,59
28,73
24,54
28,80
31,78
38,76
32,84
31,76
22,90
24,71
32,56
25,70
35,69
27,72
38,62
40,68
31,61
41,64
37,70
33,67
29,61
28,60
21,68
33,72
33,69
32,66
19,65
17,73
38,80
32,75
30,69
22,72
19,80
32,60
34,75
25,77
27,70
33,80
25,61
29,69
32,64
34,57
35,71
32,74
25,70
26,65
33,81
33,63
33,73
31,70
46,68
39,62
33,73
38,81
29,76
20,76
42,84
34,64
21,61
29,77
30,58
31,70
35,60
24,72
34,63
31,61
24,76
32,72
26,82
29,73
28,58
31,57
33,69
38,68
30,75
32,89
29,65
45,56
30,65
26,67
27,73
30,55
26,66
32,76
45,55
42,64
38,55
31,68
26,84
26,70
36,72
26,66
34,62
33,54
24,80
23,70
23,67
36,74
33,68
27,60
34,77
24,84
17,72
21,72
30,69
35,65
34,68
29,73
35,69
32,74
33,66
28,72
24,62
24,76
21,71
24,81
26,68
26,73
31,70
37,76
23,65
31,79
39,71
22,73
34,60
26,88
24,75
34,56
34,66
18,64
32,63
28,59
39,68
38,71
34,74
27,69
28,64
44,60
31,59
32,65
33,72
35,72
36,85
36,70
21,85
33,70
31,73
32,61
38,72
23,72
26,63
33,71
25,83
28,56
38,84
24,83
28,60
29,75
24,68
31,78
41,74
34,67
28,58
30,68
31,66
26,77
21,61
32,69
23,69
27,76
30,66
22,85
32,71
31,65
25,62
31,69
23,69
27,81
29,66
31,85
28,79
29,69
26,74
33,81
32,75
39,64
32,77
24,80
28,56
25,94
32,58
27,89
31,82
32,79
37,77
36,70
36,82
26,59
40,74
42,71
27,69
29,71
35,64
27,79
37,75
38,77
28,73
23,69
28,78
33,88
21,73
32,68
37,66
31,71
17,69
30,80
26,68
27,86
31,74
26,73
23,71
28,73
24,75
33,58
25,66
27,92
30,61
33,63
32,76
35,82
34,69
38,68
31,74
42,72
33,62
25,74
40,71
29,72
33,81
31,66
25,72
31,75
39,86
32,58
32,71
30,74
33,60
28,83
32,74
17,79
24,62
33,52
40,66
24,73
30,74
21,59
32,57
31,70
29,74
22,67
32,75
26,72
22,75
36,46
32,67
24,73
23,70
25,80
32,73
31,73
25,75
26,70
32,72
29,69
28,67
33,67
23,73
29,76
29,80
32,63
33,85
30,64
29,70
33,72
42,81
27,58
51,75
27,62
28,73
33,67
32,76
23,91
27,57
33,75
34,74
27,79
21,74
29,58
26,70
33,68
34,72
19,74
33,61
33,70
25,74
26,62
28,65
29,59
36,57
27,61
32,70
31,78
26,56
37,65
29,55
26,78
30,84
28,83
18,75
29,66
29,72
35,79
25,67
22,61
24,67
32,65
32,79
20,79
32,71
31,88
32,63
25,74
29,76
25,77
34,67
42,85
36,57
22,73
26,80
23,64
32,68
36,78
37,81
28,57
35,76
27,76
33,81
26,71
25,75
28,87
38,68
20,67
23,65
24,70
25,72
29,76
32,71
39,76
26,71
34,81
25,72
27,66
41,75
34,69
20,67
28,66
39,68
37,70
20,70
29,59
35,66
22,71
29,61
29,62
22,65
22,77
20,79
23,68
36,69
28,63
24,64
21,65
23,64
31,67
30,69
27,81
21,78
28,76
34,78
23,60
26,80
25,71
38,62
33,65
31,69
32,76
23,67
33,82
33,71
37,69
37,83
29,60
34,78
32,71
35,60
20,79
28,68
33,73
30,67
33,70
29,61
23,67
23,78
30,71
34,77
34,69
32,79
29,73
33,52
29,78
27,62
39,65
32,78
28,69
36,56
30,73
25,65
26,82
23,77
33,65
27,70
39,62
24,77
42,76
34,77
38,67
29,69
25,65
31,69
32,70
28,74
28,70
37,64
24,77
34,74
33,60
33,67
32,77
27,72
34,84
33,76
29,74
33,61
36,64
32,82
35,69
29,73
28,66
27,81
20,75
28,73
28,81
32,67
37,74
18,63
29,77
26,60
21,66
41,68
28,82
32,71
17,68
32,62
29,57
25,68
24,70
30,71
37,72
26,69
28,64
26,72
41,69
26,70
21,63
31,55
31,67
28,73
28,65
26,66
23,67
26,67
27,71
32,70
29,77
29,74
34,70
38,75
34,75
47,68
33,63
21,65
23,58
24,66
33,75
31,72
25,65
37,68
31,50
28,76
36,56
35,83
33,74
33,79
32,80
27,76
31,71
30,74
20,57
18,67
27,89
33,66
34,71
40,66
32,59
24,60
30,54
32,58
34,70
34,52
34,63
34,77
38,74
33,71
24,71
30,77
27,76
36,55
33,70
28,70
28,78
34,72
28,65
32,63
26,88
31,62
34,65
27,82
29,80
22,71
41,75
34,70
28,81
26,76
36,62
32,70
34,84
29,69
34,78
21,75
35,77
21,69
27,76
35,61
31,70
31,57
23,74
27,64
27,81
46,60
32,70
27,77
43,72
33,68
25,66
26,74
29,67
27,68
38,72
37,89
31,73
32,63
32,69
38,75
25,63
28,62
38,76
27,77
33,66
23,59
26,68
27,76
29,71
30,51
28,55
34,80
29,83
23,63
42,72
28,66
29,73
30,62
32,64
32,63
25,58
32,77
35,64
39,73
24,66
31,63
33,75
21,88
23,83
37,70
36,72
26,94
39,74
34,61
25,62
18,63
29,68
20,52
30,86
29,73
29,72
27,89
23,60
28,67
41,64
28,68
22,75
29,70
32,64
27,75
33,51
22,80
22,73
28,58
36,83
23,72
29,64
27,70
26,59
37,63
36,51
26,88
26,73
30,82
28,69
18,80
22,52
30,76
35,73
29,73
24,59
38,78
28,68
22,63
30,74
22,68
29,75
32,70
23,56
38,63
40,69
17,61
40,74
33,63
29,66
42,75
27,69
24,66
29,71
29,77
28,66
26,62
33,77
32,66
30,67
42,78
26,88
27,62
34,69
35,73
24,80
28,79
27,70
32,60
30,78
17,79
44,63
30,72
17,58
44,72
28,67
29,65
31,66
32,67
32,78
32,52
30,85
32,71
36,79
30,67
24,73
37,64
27,67
27,57
34,64
36,65
26,84
25,77
24,54
31,72
33,80
32,88
20,75
36,74
34,76
27,75
26,65
35,69
29,81
29,73
38,86
22,55
30,66
23,68
35,79
24,56
42,67
35,67
31,76
18,69
27,66
30,56
28,63
25,65
28,77
42,61
37,77
31,72
28,81
25,80
20,82
28,60
29,58
24,76
25,73
28,68
34,71
38,58
25,66
41,79
31,67
31,62
34,90
30,76
32,76
31,70
23,61
23,64
30,75
36,60
32,84
41,73
34,65
38,54
33,77
34,60
25,66
27,72
28,70
23,75
25,54
27,64
32,64
36,66
29,64
33,69
34,62
30,77
25,70
25,56
25,83
35,65
24,75
34,81
32,76
31,98
27,64
29,64
28,74
32,71
28,72
23,72
26,59
31,59
36,66
29,67
24,76
33,77
33,81
27,64
37,79
32,64
34,52
41,57
27,68
34,70
27,73
35,64
37,71
38,64
25,77
30,70
36,71
35,86
29,59
30,79
29,85
29,79
33,78
25,67
34,84
21,61
36,64
28,64
24,63
25,72
30,71
28,89
32,71
21,70
34,74
39,80
36,65
31,75
19,68
19,72
44,54
32,63
40,63
26,82
24,64
24,56
39,59
33,63
33,75
33,66
35,62
44,43
43,64
28,73
31,72
36,70
32,79
26,86
35,69
28,69
41,68
30,82
25,75
33,71
27,62
33,79
36,65
32,72
30,82
30,62
31,61
29,64
26,69
31,75
25,61
29,80
21,52
37,76
29,71
39,60
29,72
25,58
30,61
35,57
29,64
30,57
38,85
29,64
24,72
37,71
29,64
25,81
32,79
29,60
28,82
19,72
24,68
20,67
21,67
27,73
22,65
34,76
36,75
33,70
35,58
23,79
33,80
20,72
28,81
27,83
34,69
28,70
25,77
26,62
37,73
22,61
26,67
29,65
24,57
30,79
29,63
27,54
31,82
37,81
20,60
30,81
39,66
29,76
27,60
42,61
21,72
21,64
28,73
22,65
36,70
26,83
30,75
33,73
28,73
31,66
34,75
28,57
37,75
22,70
30,60
32,66
32,60
20,76
25,81
33,60
34,77
23,67
32,46
33,57
38,67
30,65
20,56
40,85
33,79
39,71
23,78
22,51
21,64
25,63
33,78
45,75
27,66
22,64
26,72
31,78
25,68
26,52
32,62
29,68
25,67
30,71
32,77
18,66
25,69
30,62
24,67
29,83
35,78
38,71
29,81
34,65
30,66
22,76
29,63
40,61
29,65
29,74
41,60
36,66
37,56
32,76
22,78
32,88
26,78
41,66
23,88
30,66
28,70
30,53
40,63
22,68
31,60
29,66
28,70
30,68
35,60
20,69
33,67
40,66
28,73
31,67
21,78
32,64
