HO,CD
42,179
41,178
50,177
37,161
34,174
40,167
53,164
45,172
46,163
52,166
48,162
46,152
48,164
54,163
42,162
45,171
53,179
41,169
44,198
41,161
48,166
57,161
50,169
50,162
52,141
58,178
54,167
46,174
47,152
41,161
55,189
53,165
48,177
37,184
44,175
43,162
42,163
51,141
50,151
46,173
45,174
40,162
44,137
53,185
43,180
41,165
55,159
42,180
49,166
53,178
46,167
50,164
41,178
43,156
47,154
60,146
47,169
38,164
39,163
47,164
49,171
52,168
44,167
58,159
50,184
60,166
46,168
49,193
45,178
33,180
51,161
47,161
50,157
50,158
52,164
51,172
56,177
60,166
45,173
41,177
41,186
34,178
45,181
37,168
38,177
36,156
48,167
52,170
48,163
50,169
42,171
46,152
58,193
51,145
40,181
45,172
46,160
32,163
43,166
49,179
41,173
47,158
50,174
49,171
37,170
51,159
46,178
47,183
49,177
52,162
52,165
41,164
36,177
48,179
41,180
41,177
50,165
47,180
46,188
55,189
42,188
45,148
40,166
44,154
47,165
39,160
45,160
47,168
49,177
55,179
40,155
40,181
50,165
47,167
42,168
42,168
49,170
53,171
41,146
52,156
47,162
49,162
50,165
51,161
44,176
39,139
45,181
37,149
54,182
37,164
44,191
43,163
43,161
49,173
49,165
37,161
46,165
36,175
48,157
52,148
41,167
44,174
46,155
41,174
54,171
56,162
42,147
43,173
51,160
45,160
50,163
49,164
52,170
51,163
50,184
51,182
51,161
47,164
53,161
44,177
48,169
36,169
39,180
41,178
50,170
52,178
50,161
41,158
42,170
37,177
46,155
63,173
54,181
39,155
40,164
46,177
45,168
48,172
39,178
39,180
53,151
48,155
47,172
38,163
42,172
49,177
45,165
39,160
52,176
45,155
45,167
54,173
52,180
39,189
46,166
50,152
43,171
42,167
38,178
44,169
48,165
48,172
45,157
33,178
56,172
50,177
50,185
51,166
49,191
43,178
43,196
45,155
52,155
44,160
44,160
39,185
46,169
42,176
44,190
50,172
51,156
39,179
44,182
47,175
42,165
41,168
47,157
50,185
51,155
46,153
43,175
48,179
39,165
43,155
43,174
48,170
45,164
41,155
51,175
48,158
56,156
52,159
56,151
53,161
44,156
44,169
51,175
60,160
42,154
39,180
45,181
46,164
38,164
48,173
42,184
47,169
47,181
48,175
38,155
43,170
42,174
48,165
34,194
41,183
44,166
45,171
47,196
48,168
53,174
40,170
59,185
41,174
40,162
60,185
44,152
41,169
50,172
53,171
40,161
43,172
44,158
47,162
41,170
47,181
43,175
50,153
51,159
45,181
47,158
41,187
36,169
46,168
43,167
45,177
36,158
49,151
44,173
45,168
43,160
40,184
41,161
39,159
40,181
35,174
46,177
45,195
45,172
45,173
45,157
45,158
39,165
48,159
50,181
41,154
48,174
35,169
50,165
42,175
44,156
35,167
48,156
51,165
39,170
45,167
55,155
40,178
46,166
40,160
50,164
49,158
46,172
43,163
46,184
35,158
49,157
48,193
48,181
60,153
45,181
42,169
44,173
55,161
42,154
46,176
44,176
44,171
40,162
48,169
37,171
51,175
34,169
53,158
46,168
42,165
33,174
52,157
43,157
44,164
43,163
48,167
45,174
54,149
59,167
51,181
47,173
37,171
39,164
46,168
42,161
42,161
42,173
42,152
53,161
49,179
40,152
59,181
44,161
47,171
46,159
42,161
37,173
53,172
42,175
45,163
38,176
45,159
48,165
47,170
46,182
48,186
37,171
52,178
45,170
45,168
42,182
45,170
47,164
46,159
45,180
49,166
49,150
56,180
41,155
35,170
44,181
48,178
46,182
51,178
51,185
42,160
47,182
45,173
40,160
43,158
39,146
42,166
41,163
43,165
39,179
41,169
38,159
42,177
48,152
40,163
46,159
40,165
48,147
44,153
41,169
47,172
44,161
47,151
38,171
51,164
44,150
52,162
53,159
33,161
41,168
51,152
55,171
38,183
47,175
44,173
54,157
41,175
46,180
48,166
45,176
58,170
48,159
43,170
48,164
48,161
40,166
49,166
43,167
42,166
42,158
49,150
34,163
53,183
37,181
40,190
52,169
56,153
56,166
34,188
48,174
47,185
47,165
41,162
46,177
49,187
50,171
52,185
37,177
47,168
46,170
45,181
41,159
42,172
47,168
49,170
44,182
49,162
51,181
44,180
48,163
38,171
43,173
44,190
36,183
43,172
44,158
37,167
56,161
55,199
56,172
47,164
40,182
48,147
55,178
46,169
41,159
42,174
46,168
46,174
54,182
47,184
54,167
52,175
46,173
45,169
54,165
43,157
51,165
50,177
41,169
45,166
56,158
50,173
43,183
49,177
44,185
43,179
56,163
50,174
39,171
37,182
63,168
47,169
37,158
40,160
42,173
46,159
44,191
44,162
48,159
47,161
44,157
39,186
43,182
38,162
41,162
52,172
43,183
52,168
47,154
47,182
46,170
41,165
50,170
49,166
48,161
53,151
40,159
39,160
43,170
54,163
52,181
50,182
42,139
49,179
43,161
52,172
42,153
42,176
50,172
47,166
46,156
54,157
44,161
58,173
39,178
48,164
39,164
61,155
55,155
41,165
51,187
53,165
46,157
45,178
44,163
51,169
38,163
37,160
39,168
52,168
42,159
46,163
44,169
37,169
50,175
52,178
50,184
48,165
51,151
48,176
41,181
45,163
51,173
55,157
53,172
43,170
46,159
52,170
53,165
48,168
50,162
51,161
49,165
43,174
36,178
42,158
36,159
44,187
44,176
51,176
50,170
52,163
44,173
56,158
40,174
44,177
54,181
45,158
45,168
49,173
57,151
54,178
49,159
49,173
54,161
41,167
51,156
42,155
30,159
48,172
43,165
58,177
47,172
51,177
36,170
41,168
43,177
44,183
46,177
42,170
41,162
45,188
53,152
39,161
54,170
35,163
46,176
41,168
43,167
40,177
46,189
54,155
49,172
42,173
41,179
46,136
53,182
44,182
42,175
43,187
43,172
56,166
50,187
46,166
48,161
39,157
46,174
43,168
54,179
53,188
42,163
51,181
52,173
56,144
45,165
45,208
51,168
55,160
37,163
41,161
35,161
41,159
45,161
32,175
44,176
42,179
42,147
46,184
46,168
42,148
45,186
49,175
56,182
41,159
52,158
40,172
42,167
41,181
37,155
48,172
45,162
41,170
47,165
54,195
52,147
45,174
43,171
52,161
37,154
55,170
38,173
51,168
54,160
48,162
47,156
48,187
48,166
45,185
41,180
50,150
47,158
46,167
47,178
38,168
41,168
36,155
53,164
46,167
45,154
51,192
50,170
48,165
45,129
57,168
47,171
46,156
45,162
59,175
36,150
41,157
52,175
44,161
39,185
65,172
51,168
50,184
41,152
41,168
38,135
43,169
50,158
46,156
36,174
50,192
43,167
48,175
45,160
55,157
41,153
39,185
51,168
46,173
51,153
44,167
51,175
46,176
53,185
46,162
42,156
50,163
38,187
46,152
63,187
48,167
45,158
47,177
38,166
51,162
52,148
49,198
44,157
