HO,CD
11,41
13,54
15,47
10,40
11,54
10,41
15,45
10,50
13,43
6,44
12,51
14,52
15,42
11,40
19,49
12,43
10,35
14,36
13,48
9,41
12,49
9,43
13,53
7,32
9,26
11,39
10,41
12,44
14,40
11,37
13,42
9,48
10,40
8,48
15,40
14,52
12,41
16,39
12,35
17,43
12,44
12,42
17,45
10,44
13,49
9,45
12,40
9,34
10,42
18,46
8,34
13,45
13,30
13,43
10,45
8,44
13,44
14,48
10,28
10,42
12,46
13,42
15,42
16,36
15,50
7,43
13,35
10,44
13,45
15,44
12,38
9,44
9,42
13,47
8,47
14,50
12,40
9,47
11,41
15,40
10,44
11,53
10,38
12,45
15,52
11,40
14,38
12,31
9,40
13,50
13,32
16,44
14,49
12,38
10,50
9,43
12,35
10,44
17,32
10,30
13,48
14,47
11,40
12,48
9,49
7,37
15,36
14,41
11,39
9,43
12,49
9,44
5,46
9,46
12,30
10,43
12,36
13,31
10,39
13,48
17,35
11,42
8,50
11,46
14,38
8,48
14,48
11,47
15,47
11,47
15,41
15,34
11,45
16,51
13,47
12,52
18,37
6,40
14,44
14,40
9,57
14,43
12,30
9,44
10,44
9,43
13,46
13,34
14,43
18,41
10,41
13,42
17,43
12,44
13,44
13,46
13,44
10,40
10,47
12,41
10,42
8,40
12,50
13,38
11,46
13,52
7,38
9,55
12,40
15,48
8,32
7,43
6,32
16,34
16,38
14,43
11,45
15,40
14,47
11,42
9,34
14,44
12,38
12,44
15,45
18,40
17,41
15,55
12,36
6,52
10,38
11,41
12,46
9,44
13,36
14,43
12,45
13,46
11,39
17,44
12,42
12,47
14,48
12,46
14,48
9,38
12,44
17,47
9,39
16,40
9,45
17,41
12,42
12,44
11,35
13,38
11,43
15,43
15,39
8,32
13,39
17,46
10,33
12,58
11,34
13,43
9,42
10,45
19,45
12,40
9,43
10,29
14,43
8,38
14,42
8,48
12,49
14,41
8,52
8,33
11,43
12,42
13,36
9,37
11,45
13,36
9,47
14,35
17,43
9,38
6,37
11,39
9,49
10,49
14,39
15,47
12,46
11,46
14,46
7,30
16,34
14,44
10,51
13,50
15,37
13,36
15,44
10,47
16,37
9,51
9,38
10,48
9,47
12,49
10,46
12,36
8,46
12,42
14,44
10,50
14,47
10,45
12,46
15,43
12,36
14,36
10,44
14,41
15,45
8,47
13,38
10,49
7,39
11,45
9,38
12,42
19,37
17,34
9,54
15,41
10,40
16,44
10,31
8,41
14,49
9,43
11,45
13,40
12,44
14,40
11,45
9,49
11,48
16,47
8,39
15,45
11,39
15,37
11,46
8,36
13,44
10,37
13,46
15,44
10,38
15,48
11,37
12,50
10,41
10,37
11,35
9,35
11,39
9,39
12,42
15,33
12,35
14,46
14,42
13,35
7,40
10,33
10,34
9,39
11,51
10,48
10,42
13,47
11,47
7,40
9,46
10,42
12,50
12,45
8,49
12,47
10,46
11,35
10,33
16,36
14,44
12,45
16,35
13,43
15,45
9,42
14,51
11,43
13,38
10,51
18,42
16,47
11,46
13,45
14,34
13,48
9,44
7,44
13,46
13,42
8,40
11,44
10,40
10,52
8,44
9,42
9,50
11,50
14,39
11,55
11,42
8,41
7,49
8,39
8,44
9,33
14,43
10,43
9,52
12,38
14,47
15,46
8,38
15,38
10,45
13,54
10,45
13,43
9,36
13,45
12,42
11,50
12,40
16,46
11,43
13,38
16,40
8,48
8,47
7,50
10,43
7,47
9,42
5,39
11,40
15,38
12,37
10,43
13,55
9,40
17,29
10,42
7,46
8,45
15,38
6,56
12,29
16,46
7,30
6,34
9,49
13,45
12,46
16,50
10,43
12,37
11,44
16,41
12,46
12,37
11,39
12,40
14,51
11,50
10,51
12,41
8,42
9,40
12,38
14,48
8,58
12,40
9,42
12,41
9,42
16,44
11,40
13,49
12,36
13,38
11,42
10,38
10,31
10,48
13,31
9,46
11,44
13,38
10,39
11,46
11,42
12,42
15,46
15,38
8,50
14,39
9,40
17,40
10,45
12,39
14,47
13,50
13,46
10,37
10,39
13,40
9,43
9,49
14,41
9,48
9,45
14,36
9,37
11,51
12,40
7,44
9,50
7,42
11,40
11,42
13,36
21,42
15,48
11,43
5,56
13,44
11,53
14,41
15,33
14,48
11,45
14,47
12,42
12,45
10,45
11,42
9,40
9,44
7,46
7,40
9,33
11,41
7,37
11,44
10,44
10,34
13,54
13,37
11,40
14,38
13,52
10,33
15,44
8,39
10,44
8,46
13,33
9,50
11,45
16,40
10,44
13,49
14,36
15,43
12,43
12,49
14,42
7,43
14,49
13,44
14,37
14,38
12,49
10,38
17,37
9,42
12,42
16,45
16,48
13,47
13,49
10,45
8,48
9,49
9,44
12,35
10,42
11,43
15,42
9,43
11,44
7,47
8,42
10,37
11,36
14,49
11,42
14,48
15,40
15,44
11,45
11,34
14,46
12,45
13,29
12,46
10,46
9,41
13,52
14,39
9,46
11,39
8,52
15,41
12,49
15,41
8,37
15,35
14,47
13,44
11,46
11,39
10,43
12,34
14,46
13,43
14,39
15,36
12,44
18,36
12,43
14,43
14,49
13,44
9,38
10,44
10,48
15,40
12,40
16,42
13,45
11,45
9,49
7,41
12,44
8,42
16,49
12,49
11,50
10,37
6,43
13,44
8,46
11,40
12,57
16,54
8,39
7,49
12,37
14,36
9,41
14,48
9,41
9,38
7,29
14,47
11,38
9,44
10,45
13,42
10,49
10,41
9,47
10,49
13,41
6,45
13,48
9,44
9,42
12,44
13,43
16,57
17,42
8,49
11,43
6,48
11,42
9,44
16,43
8,44
15,38
13,41
14,33
14,43
9,33
10,42
14,55
11,48
13,40
11,45
17,38
13,41
9,46
8,49
9,32
13,38
14,39
13,47
13,44
10,46
10,44
16,42
13,49
11,32
10,44
12,48
9,31
11,43
10,40
11,39
13,46
9,41
8,40
14,30
7,39
11,47
11,39
