HO,CD
325,862
320,848
321,890
325,896
333,871
314,863
325,843
324,885
336,856
328,858
315,874
336,885
331,887
319,870
327,885
326,899
324,857
321,870
330,867
327,907
340,886
318,865
331,866
330,879
330,859
325,876
321,878
314,851
319,880
320,880
316,880
321,877
307,875
340,884
335,858
334,867
333,890
316,898
313,875
325,894
333,863
337,902
316,912
333,867
328,867
308,886
323,882
323,881
321,922
313,859
335,877
332,889
312,879
324,898
325,866
311,862
325,861
325,862
330,901
326,865
339,881
327,879
325,886
313,906
333,866
319,859
328,884
326,886
326,883
329,865
314,879
325,868
323,897
319,848
327,844
325,867
340,874
330,852
308,889
313,879
318,870
323,900
320,879
325,879
337,879
329,883
317,815
321,887
329,858
321,892
344,890
324,861
313,873
325,858
323,848
313,866
323,875
336,872
313,860
329,874
319,885
334,871
321,885
308,894
323,883
322,861
320,866
350,858
310,888
324,885
336,897
329,871
333,901
332,893
322,906
320,898
335,878
315,852
319,894
328,837
326,862
327,878
317,846
319,895
319,874
314,856
329,852
327,864
317,884
326,871
334,875
332,893
315,883
314,855
317,883
332,866
338,847
307,875
315,891
316,870
338,878
340,879
330,846
315,886
328,873
335,890
329,882
331,878
329,885
330,903
335,871
315,872
328,877
320,901
325,886
337,859
334,889
322,903
312,877
335,858
318,908
332,883
324,848
336,870
320,868
331,876
337,873
325,910
321,894
337,886
322,870
339,880
322,890
334,852
322,900
331,890
308,847
328,878
317,868
323,868
318,890
326,893
329,883
325,875
332,875
326,855
326,871
341,846
340,853
325,888
328,876
332,866
329,880
328,883
341,889
328,887
326,878
322,871
339,881
317,897
348,866
334,891
330,865
309,860
335,891
322,875
320,873
325,854
331,869
340,893
329,865
329,890
322,877
328,887
333,856
306,895
325,857
328,866
318,888
331,869
320,877
327,878
328,863
342,870
323,870
312,871
309,863
316,873
318,897
322,871
339,906
339,873
322,885
317,898
317,877
336,880
338,888
317,862
320,844
331,877
327,897
312,871
340,883
328,864
324,892
334,888
305,877
314,913
338,864
323,899
331,904
334,869
320,901
328,886
333,861
319,883
331,878
326,878
328,868
332,868
311,872
335,887
318,864
327,904
330,886
336,881
330,869
331,903
318,908
335,863
327,879
311,874
320,898
333,893
322,876
319,902
338,855
333,889
334,881
337,903
321,882
319,895
338,887
318,868
321,872
312,890
330,877
315,876
325,891
323,884
311,865
327,875
325,885
332,875
305,861
324,856
336,845
337,866
329,874
329,847
342,853
335,849
341,902
327,879
330,895
330,890
332,854
324,873
331,893
327,889
334,890
332,870
330,894
331,821
317,880
345,860
326,878
339,891
330,874
328,878
324,883
342,886
326,889
341,869
332,875
323,872
320,868
315,889
323,868
317,873
316,881
325,878
328,906
320,882
338,885
317,862
330,862
334,877
324,872
326,873
328,862
332,832
331,868
315,846
325,882
325,885
330,857
321,889
313,879
328,875
311,866
309,867
329,870
334,881
330,856
321,860
328,865
324,882
335,895
317,869
340,895
342,868
327,858
326,856
320,894
320,873
335,873
326,900
321,880
310,872
313,889
323,884
332,883
314,866
341,884
314,876
321,878
336,870
333,891
316,865
326,896
332,883
316,891
336,868
327,879
338,878
323,892
330,885
314,875
327,869
312,855
332,867
318,876
317,867
317,882
323,874
327,845
334,868
325,872
339,858
327,875
333,867
324,890
327,884
331,869
333,881
349,881
322,859
332,875
328,886
337,886
349,884
327,864
346,856
322,875
324,876
318,880
315,901
342,890
307,889
320,864
319,851
336,850
336,879
329,883
335,878
338,876
326,917
318,887
320,883
316,897
330,885
319,866
322,892
332,864
321,859
343,859
345,887
330,894
326,884
324,894
344,848
321,889
321,882
314,845
324,882
338,870
321,841
320,861
341,850
328,870
326,863
317,829
327,862
325,853
318,909
324,909
319,894
333,889
335,881
332,884
313,896
331,867
324,895
325,869
328,890
329,851
